"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000121454",19.0690669310687,0.494974157694645,0.401240750121742,1.23360889327533,0.217348677505883,0.289667382564031,"89884","89884","89884"
"ENSG00000167614",5.3230929335909,0.956131018504231,0.775678592306411,1.23263814160613,0.217710800005484,0.290120883482777,"57348","57348","57348"
"ENSG00000177042",242.188218675243,0.139299803691651,0.113062280040548,1.23206257331529,0.217925710757998,0.290378139073809,"283232","283232","283232"
"ENSG00000112559",3.36147317010919,1.18297745156256,0.96035575641166,1.23181169443157,0.218019433829427,0.29047388104348,"4188","4188","4188"
"ENSG00000160194",761.090983153847,-0.0867421204960603,0.0704451101325313,-1.23134338682797,0.218194461203584,0.290677917121966,"4731","4731","4731"
"ENSG00000139190",75.2002313148933,-0.249063138943633,0.202315422263388,-1.2310635351337,0.218299102415289,0.290788153473059,"6843","6843","6843"
"ENSG00000141543",989.341920454544,-0.078254884389262,0.0635825994961496,-1.23075943747787,0.218412850474053,0.290910497392336,"9775","9775","9775"
"ENSG00000114062",1701.90731984034,0.0665679043859751,0.0541344048725044,1.22967832643129,0.218817586052744,0.291420352747673,"7337","7337","7337"
"ENSG00000115318",361.146178915161,0.116622854455122,0.0948475306948464,1.22958240030869,0.2188535239212,0.291438991850951,"84695","84695","84695"
"ENSG00000139899",37.092611976342,-0.355692861279219,0.289304141624365,-1.22947725283883,0.21889292135531,0.291462233728444,"643866","643866","643866"
"ENSG00000078304",1449.42957217182,-0.0730626930552675,0.0594390267258125,-1.22920406137031,0.218995306570837,0.291569332585592,"5527","5527","5527"
"ENSG00000196338",6.72958166948358,0.81468428155852,0.66297977601847,1.22882222207608,0.219138467850358,0.291730693594112,"54413","54413","54413"
"ENSG00000129295",2.59048490948624,1.37747472906558,1.12114460957402,1.22863252189114,0.219209616263598,0.29179616388185,"23639","23639","23639"
"ENSG00000148143",429.016404916556,-0.118508501432146,0.0964632641545556,-1.22853505394829,0.219246178763348,0.29181558736695,"58499","58499","58499"
"ENSG00000196781",676.071931178752,-0.0910796454524058,0.0741648340177337,-1.22807050886984,0.219420500628702,0.292018345626294,"7088","7088","7088"
"ENSG00000167625",312.702199046183,-0.131846413102845,0.107459965921559,-1.22693518439311,0.21984695305956,0.292556580556765,"116115","116115","116115"
"ENSG00000107669",467.102513835139,0.11031240776098,0.0899137672130338,1.22686893431587,0.219871856375047,0.292560408372408,"11101","11101","11101"
"ENSG00000067992",19.4568178616758,-0.471382923215312,0.384317582580043,-1.22654529634261,0.219993540555168,0.292692998663101,"5165","5165","5165"
"ENSG00000221994",17.4299169481965,-0.503411790854672,0.410490451393269,-1.22636662837348,0.220060738367772,0.292753077624274,"57232","57232","57232"
"ENSG00000006695",212.131779706752,-0.149153006446467,0.121712898007066,-1.22544947075212,0.220405917234699,0.29318291364159,"1352","1352","1352"
"ENSG00000166359",12.7989012486406,-0.58582052094428,0.47813065207681,-1.22523105013182,0.220488178630117,0.293262967010336,"126248","126248","126248"
"ENSG00000244754",626.369115630268,0.0957349322258219,0.0781502916498426,1.22501055600366,0.220571243280276,0.293344072619267,"10443","10443","10443"
"ENSG00000124570",1342.2677216343,-0.0749124077653229,0.0611940549510651,-1.22417786867087,0.22088513603756,0.293732116224557,"5269","5269","5269"
"ENSG00000138398",854.024927079284,0.0849531275633689,0.0694286167646563,1.22360391899116,0.221101680505425,0.293990641753234,"9360","9360","9360"
"ENSG00000166261",157.794872153411,0.168458785699459,0.137817838940298,1.22232932249384,0.221583114884702,0.294601294484345,"7753","7753","7753"
"ENSG00000212123",9.10009070790555,-0.699329031595452,0.57234271103546,-1.2218711239115,0.221756366827169,0.294802128335348,"163154","163154","163154"
"ENSG00000168404",106.844978442813,-0.202048103750764,0.165544004895747,-1.22050994161949,0.22227162313402,0.295457535875305,"197259","197259","197259"
"ENSG00000198829",4.9162260883587,0.986318844166183,0.808538482806987,1.2198786639592,0.222510875132908,0.295745966528098,"56670","56670","56670"
"ENSG00000109927",6.39657060732605,-0.841231045862161,0.689840418206182,-1.21945746242246,0.22267061153784,0.295928663442625,"7007","7007","7007"
"ENSG00000188938",324.196662082324,0.126303492572563,0.103601323225147,1.21913010993189,0.222794813320704,0.296064103104111,"158293","158293","158293"
"ENSG00000105341",625.326485045797,0.0920044865499997,0.0754793329287762,1.21893613761554,0.222868432326207,0.296132304737563,"55101","55101","55101"
"ENSG00000152133",310.869110870501,0.124078074869297,0.101823086280558,1.21856525275042,0.223009244049102,0.296289764875479,"253635","253635","253635"
"ENSG00000159445",141.673888859084,-0.194125637092427,0.159335317251441,-1.21834656899125,0.223092300284153,0.296360216482885,"117145","117145","117145"
"ENSG00000111676",4061.39151410905,0.0563186785011114,0.0462269573082504,1.21830814270486,0.223106896898989,0.296360216482885,"1822","1822","1822"
"ENSG00000155066",2.04375160730721,1.53229123437959,1.25826071536688,1.21778516619492,0.223305622776599,0.296586048129029,"150696","150696","150696"
"ENSG00000150510",1.86909680063114,-1.57894664197157,1.29661706868178,-1.21774321818609,0.223321568087518,0.296586048129029,"220108","220108","220108"
"ENSG00000278662",9.7833361116257,0.679993255906121,0.558563306782152,1.21739693182411,0.223453229856053,0.29673123364808,"643707","643707","643707"
"ENSG00000083454",31.9579532886188,-0.368198425255009,0.302585825708079,-1.21683963349371,0.223665237195753,0.29695682346668,"5026","5026","5026"
"ENSG00000125651",1544.84393985607,0.0704269325146683,0.057877245504502,1.21683283129274,0.223667825776289,0.29695682346668,"2962","2962","2962"
"ENSG00000134531",3410.23154494926,0.0651845774931426,0.0535982121386729,1.21617074324219,0.223919886219023,0.297261761995109,"2012","2012","2012"
"ENSG00000166164",744.268782718407,0.0862691231701356,0.0709454153918512,1.2159929248937,0.223987617196803,0.297321959984802,"29117","29117","29117"
"ENSG00000176927",4.90432748700466,-0.939787323908582,0.773308153900189,-1.21528179829574,0.224258631616891,0.297651958142855,"374786","374786","374786"
"ENSG00000197558",3.34864984054466,1.15748045119652,0.952891904907886,1.21470278552572,0.224479469760634,0.297915299496477,"23145","23145","23145"
"ENSG00000187609",103.730147852422,0.209267496310828,0.172287442709774,1.2146416071852,0.224502812537375,0.297916510752464,"54932","54932","54932"
"ENSG00000188177",87.8827913345907,0.22112931100908,0.182176313688625,1.21382031797522,0.224816345832308,0.298302767766705,"376940","376940","376940"
"ENSG00000177459",10.8712770293573,-0.637504980243704,0.525478925109943,-1.21318848345882,0.225057766207325,0.298593272476844,"203111","203111","203111"
"ENSG00000187775",13.2947845989293,0.567137582930732,0.467571448598218,1.21294314404999,0.225151558896114,0.298687875075728,"8632","8632","8632"
"ENSG00000160226",115.320174749996,0.201413320079972,0.166068686252621,1.21283141707754,0.225194281110114,0.2987147150409,"755","755","755"
"ENSG00000170100",136.285194356689,-0.185898812870915,0.15341054580691,-1.21177336207966,0.22559914774703,0.299221877409233,"197320","197320","197320"
"ENSG00000241553",1403.15650129759,-0.06810731703949,0.0562137487969474,-1.21157756771398,0.225674125758173,0.29929143667699,"10093","10093","10093"
"ENSG00000100918",14.4145612381136,0.547433662414739,0.452461374849043,1.20990142550264,0.226316720180406,0.300113685846262,"9985","9985","9985"
"ENSG00000106538",14.1230077725719,0.575635078353099,0.475864082039885,1.20966280095259,0.226408309408191,0.300205167770748,"5919","5919","5919"
"ENSG00000178127",8.70170218133984,0.699506968334682,0.578751544150136,1.20864812440694,0.226798059353324,0.30069193694658,"4729","4729","4729"
"ENSG00000143321",3644.87246471558,-0.0557353119624881,0.0461230983666475,-1.20840346672789,0.226892106983165,0.300786601951332,"3068","3068","3068"
"ENSG00000176170",730.458061785622,-0.102687261053192,0.0850575464458443,-1.20726808312737,0.227328918106337,0.301335597833171,"8877","8877","8877"
"ENSG00000212916",37.3418463910826,-0.338560760600764,0.280454303821842,-1.2071868963574,0.227360175684374,0.301346956734842,"54627","54627","54627"
"ENSG00000163820",1676.37561587263,-0.0647079184925051,0.0536240295788651,-1.20669630761968,0.227549121599746,0.301561574585796,"79443","79443","79443"
"ENSG00000160781",7.97343396069713,0.727636400748351,0.603022630618869,1.20664857967535,0.227567509567342,0.301561574585796,"79957","79957","79957"
"ENSG00000182224",11.9356104004463,0.597945795550498,0.495826052340954,1.20595880899643,0.227833373207898,0.301863540697818,"124637","124637","124637"
"ENSG00000188033",14.762856864694,0.554764352243471,0.460035121456754,1.20591738840884,0.227849345306147,0.301863540697818,"57474","57474","57474"
"ENSG00000065457",406.663865291792,0.108689320883261,0.0901327448405584,1.20588051629326,0.2278635641497,0.301863540697818,"23536","23536","23536"
"ENSG00000121486",325.370888350471,0.11985722192601,0.099429866772945,1.20544486094618,0.228031612012084,0.302051894252723,"81627","81627","81627"
"ENSG00000127419",257.379750340517,-0.132495567836211,0.109918885488979,-1.20539402530146,0.228051226891003,0.302051894252723,"84286","84286","84286"
"ENSG00000123154",55.7674093191773,0.280827480181068,0.233001448250768,1.20526066378277,0.228102690002541,0.302089932058405,"84292","84292","84292"
"ENSG00000126767",929.573212451094,0.0823379122838212,0.0683766670643095,1.20418142356048,0.228519464310513,0.302611717345188,"2002","2002","2002"
"ENSG00000008056",41.2902256517153,0.331717372847322,0.275504323378874,1.20403690504393,0.228575314719559,0.30265550095755,"6853","6853","6853"
"ENSG00000185955",3.34552038024388,1.15559028874937,0.960991980800651,1.20249732759122,0.229170900896187,0.303399558773091,"402573","402573","402573"
"ENSG00000135838",6.33539465040227,0.81879143471695,0.680930098100136,1.2024603362393,0.229185224590773,0.303399558773091,"80896","80896","80896"
"ENSG00000170579",2.97401945326568,1.25428167754266,1.04314214151947,1.202407253642,0.229205780208493,0.303399558773091,"9229","9229","9229"
"ENSG00000108591",378.829686630329,0.121203023255424,0.100810760060692,1.20228260537323,0.229254053957013,0.303433218201998,"1819","1819","1819"
"ENSG00000159753",20.8755658073283,0.447363970187481,0.372129669531842,1.20217227169843,0.22929678998974,0.303459542112767,"146206","146206","146206"
"ENSG00000132185",11.2586377737755,-0.613934774993686,0.510809754829658,-1.20188537745998,0.229407940545669,0.30357639397505,"84824","84824","84824"
"ENSG00000167969",236.5266963991,-0.140851479646704,0.117213288079039,-1.20166818929032,0.229492110586539,0.303657522694801,"1632","1632","1632"
"ENSG00000156384",35.4408346493589,-0.349242624888554,0.290736665426327,-1.2012335092873,0.229660634340744,0.303850238600834,"119392","119392","119392"
"ENSG00000196263",122.955699787458,0.187618328854877,0.156341024560401,1.20005820214126,0.23011673714437,0.304423356847761,"57573","57573","57573"
"ENSG00000063169",232.85732797663,-0.137700400689513,0.114819734788076,-1.19927467994651,0.23042115712487,0.304795718447617,"29998","29998","29998"
"ENSG00000131381",623.24547069648,-0.0954260949523174,0.0797106247416982,-1.19715653040664,0.231245549449327,0.305855744651062,"64145","64145","64145"
"ENSG00000162999",19.326925621227,-0.467271489009636,0.390364870021384,-1.19701214144613,0.231301822399835,0.305899711750931,"142679","142679","142679"
"ENSG00000171757",8.79308915314756,-0.686121843098753,0.573299847320402,-1.19679404469699,0.231386840052115,0.305981681558362,"151827","151827","151827"
"ENSG00000132932",2.97370705657721,1.23097512412062,1.0287516457249,1.19657171800025,0.231473529450418,0.306065845511245,"51761","51761","51761"
"ENSG00000169174",11.4989582987577,0.614046976578205,0.513836250709529,1.19502463232265,0.232077406299244,0.306833775678534,"255738","255738","255738"
"ENSG00000182150",307.667829265738,-0.12424962004043,0.10398621961019,-1.19486620925543,0.232139306935826,0.306874384520415,"375748","375748","375748"
"ENSG00000154529",16.9573332648402,-0.494284771444373,0.413687048681101,-1.1948277641764,0.232154330346419,0.306874384520415,"728577","728577","728577"
"ENSG00000109667",11.8083329656941,0.596810075656299,0.499568167160653,1.19465193118355,0.232223050439788,0.306934675683278,"56606","56606","56606"
"ENSG00000161618",207.335945691697,-0.14584693791,0.12214457300361,-1.19405172349073,0.232457735925728,0.307206276391547,"126133","126133","126133"
"ENSG00000164674",43.357594904977,-0.311391728068284,0.260795322801446,-1.19400810077165,0.232474799278078,0.307206276391547,"94120","94120","94120"
"ENSG00000196405",422.574501627879,-0.117868360154202,0.0987757686177735,-1.19329225986901,0.23275493276237,0.307545863206307,"51466","51466","51466"
"ENSG00000151364",2.02137791189257,1.51772548068933,1.27200740509573,1.19317346314907,0.232801445216774,0.307570511527077,"65987","65987","65987"
"ENSG00000162620",24.6999997403356,-0.447926539024815,0.375422557973774,-1.19312633061358,0.232819900835208,0.307570511527077,"127255","127255","127255"
"ENSG00000083838",52.4204648109231,0.294369655930238,0.246896163452232,1.1922812076713,0.233151000565532,0.307977283889747,"55663","55663","55663"
"ENSG00000163975",13.6194838109652,-0.566727777032268,0.475417044972384,-1.19206448953716,0.23323595951445,0.308058871745319,"4241","4241","4241"
"ENSG00000164037",5.19415107566651,0.926047948185131,0.777166932415819,1.19156890181433,0.233430324840215,0.308284933332777,"150159","150159","150159"
"ENSG00000156521",162.269712583223,0.16558203839702,0.138974045931612,1.19146015565023,0.233472989528599,0.308310623078033,"219743","219743","219743"
"ENSG00000249715",6.48867857542929,-0.808627326389067,0.67879386750286,-1.19127081887737,0.233547285749096,0.308378074293617,"90342","90342","90342"
"ENSG00000008516",2.95133336116257,1.22090960255125,1.025302420497,1.19077998661062,0.233739967592792,0.308601814072313,"64386","64386","64386"
"ENSG00000198342",24.0997049003102,0.428604865809682,0.360215152128888,1.18985795926853,0.234102224595357,0.309049373529026,"79973","79973","79973"
"ENSG00000173653",179.260101950667,0.159175190269072,0.133819859876588,1.189473598432,0.234253354249794,0.309218152568651,"9986","9986","9986"
"ENSG00000154678",669.535125199846,-0.0950936035267857,0.0799554943529742,-1.18933169379183,0.234309168242559,0.309261092377787,"5137","5137","5137"
"ENSG00000141338",64.2284062168117,0.2648226101621,0.222705805556029,1.18911408483904,0.234394776587445,0.309343344856364,"10351","10351","10351"
"ENSG00000275111",75.3154040218421,0.240451701463925,0.202258750876621,1.18883212924914,0.234505732140702,0.309459029735996,"7549","7549","7549"
"ENSG00000198663",2069.85237272914,-0.0639103591522242,0.0537701315447183,-1.18858476474198,0.23460310599602,0.309556770697312,"221477","221477","221477"
"ENSG00000103657",1473.46043717787,0.0816124571460379,0.0686904007509642,1.18812026504143,0.234786031450047,0.309767365622283,"8925","8925","8925"
"ENSG00000205423",345.677262024835,0.115891368560596,0.0975716058522799,1.18775710974822,0.234929116618263,0.309925360242727,"255919","255919","255919"
"ENSG00000175003",2.90329452508475,1.22445512806065,1.03106191685419,1.18756702002583,0.235004037619501,0.3099934082493,"6580","6580","6580"
"ENSG00000119431",54.3165334275655,-0.287652194456615,0.24231203545724,-1.18711476263991,0.235182356054087,0.310197820567069,"81932","81932","81932"
"ENSG00000164164",1011.56978208062,-0.0779405819001805,0.065678036293444,-1.18670694647368,0.235343234077897,0.310379191244428,"54726","54726","54726"
"ENSG00000132141",18.9867593214905,-0.459578274025685,0.387384843462674,-1.18636100968149,0.235479762564465,0.310508286980479,"10693","10693","10693"
"ENSG00000221995",10.9253278034433,-0.624540841162271,0.526443179472074,-1.18634045518183,0.235487876430836,0.310508286980479,NA,NA,NA
"ENSG00000198168",249.418441373058,-0.13868502538738,0.117014005691604,-1.18520022084272,0.235938292657311,0.311071312594243,"258010","258010","258010"
"ENSG00000258429",49.4292476193992,-0.292810475269534,0.247139054309814,-1.18480050062208,0.236096334618761,0.311248785747531,"64146","64146","64146"
"ENSG00000168826",55.2862412621573,0.279360634385777,0.235865407166354,1.18440697914106,0.236251998845633,0.311394972621075,"166793","166793","166793"
"ENSG00000165494",451.671067941015,0.10745758903995,0.090727322531115,1.18440163384186,0.23625411377071,0.311394972621075,"51585","51585","51585"
"ENSG00000104901",4.79607824816197,0.976073032360599,0.824189913935993,1.18428169995344,0.236301570423271,0.311426618214119,"27120","27120","27120"
"ENSG00000043143",715.532788212246,-0.091903681376078,0.0776701962426749,-1.18325542900563,0.236707931343341,0.311931217789686,"23338","23338","23338"
"ENSG00000138495",223.707845092668,0.147544122994512,0.124767621991433,1.18255137542529,0.236986993038733,0.312267980311553,"10063","10063","10063"
"ENSG00000089163",15.2105330706962,0.52277167045322,0.442118344569468,1.1824247441311,0.237037209822586,0.31229213484223,"23409","23409","23409"
"ENSG00000188897",6.4824905826569,0.892731355191275,0.755024944711651,1.18238657072743,0.23705234930578,0.31229213484223,"400499","400499","400499"
"ENSG00000205581",2534.77852251034,-0.0555950421612126,0.0470235417463387,-1.18228104682356,0.237094203396279,0.312316295696655,"3150","3150","3150"
"ENSG00000272047",371.86176002406,-0.115909208992786,0.098132513174721,-1.18114990886266,0.237543176230571,0.312876682536141,"404672","404672","404672"
"ENSG00000132109",239.64923119487,0.137415631014117,0.11639723903438,1.18057466099801,0.237771734640659,0.313146671244148,"6737","6737","6737"
"ENSG00000157191",1371.8429317135,-0.0664611847036259,0.0563079726964951,-1.18031570878706,0.237874672630048,0.313251180038895,"55707","55707","55707"
"ENSG00000119596",1733.88893179402,-0.0628630023205365,0.053273697581879,-1.18000073533321,0.237999922449215,0.313385047087387,"56252","56252","56252"
"ENSG00000204920",48.4562096360541,0.29307975471746,0.248503321340819,1.17937962815195,0.238247043389326,0.313679344795502,"7711","7711","7711"
"ENSG00000183018",6.18331411017231,0.847531568962064,0.718781800675371,1.17912218724197,0.238349524911899,0.31378316878579,"124976","124976","124976"
"ENSG00000088387",137.769012627716,-0.177747034777208,0.150757373090984,-1.17902714230723,0.238387368058343,0.313801885287504,"23348","23348","23348"
"ENSG00000133641",282.316460042427,-0.132774722822867,0.112763584533935,-1.17746099835013,0.239011555644075,0.314592357750926,"91298","91298","91298"
"ENSG00000241370",6.81226928663659,-0.790307346908319,0.671240848440796,-1.17738267679045,0.239042800991037,0.314602307051423,"79897","79897","79897"
"ENSG00000037241",348.996292594682,-0.115110162029912,0.0977792087627259,-1.17724579168197,0.239097416407426,0.314643008493355,"51121","51121","51121"
"ENSG00000144867",1436.94922155542,-0.0690867094157432,0.0586926672384638,-1.17709268749108,0.239158513459304,0.314692230608924,"58477","58477","58477"
"ENSG00000100934",6247.9262867543,-0.0548410673417059,0.0465990383133396,-1.17687122581684,0.239246908417255,0.314777358850716,"10484","10484","10484"
"ENSG00000196873",19.0496027224746,0.459640084265558,0.390595381161541,1.17676784323126,0.23928818077901,0.314800477130231,"445571","445571","445571"
"ENSG00000259207",336.522006801959,0.123487657859459,0.105001634765716,1.17605462176842,0.239573049640934,0.315144027466662,"3690","3690","3690"
"ENSG00000123066",1623.53330202932,0.0699992752932463,0.0595427507239091,1.17561373034011,0.239749266307241,0.315344598444522,"23389","23389","23389"
"ENSG00000182022",4.95243225036434,0.908834264796047,0.773146454484966,1.17550078581356,0.239794422977152,0.315372762251958,"51363","51363","51363"
"ENSG00000247077",539.192657594168,-0.0995511007166688,0.0846944237906798,-1.17541505403835,0.239828703642961,0.315386617998595,"192111","192111","192111"
"ENSG00000002746",21.2727728161736,-0.45348577356884,0.38591583492023,-1.17508983186082,0.239958778234718,0.315526432285271,"23072","23072","23072"
"ENSG00000091137",4.83180370903398,-0.972585837595933,0.827873857286298,-1.17479955313964,0.240074918971332,0.315647898809862,"5172","5172","5172"
"ENSG00000254087",133.654069962991,-0.175697448838222,0.149570511868241,-1.17467973227903,0.240122870938826,0.315675768690145,"4067","4067","4067"
"ENSG00000274070",62.7802056194223,-0.260150415649053,0.221474762082531,-1.17462781403558,0.240143650568079,0.315675768690145,"729438","729438","729438"
"ENSG00000183196",8.79089981735076,-0.665113508668689,0.566771543795883,-1.17351253066478,0.240590334866684,0.316184381192227,"4166","4166","4166"
"ENSG00000132670",1116.1939121001,0.0746220169463421,0.0635886259789343,1.17351202038967,0.240590539371827,0.316184381192227,"5786","5786","5786"
"ENSG00000099977",95.3252195637949,0.219730861071274,0.187246661179148,1.17348346660796,0.240601983188513,0.316184381192227,"1652","1652","1652"
"ENSG00000232653",6.65430542870541,-0.880932545953493,0.750764056237944,-1.17338135547914,0.24064291053895,0.316206879479456,"643699","643699","643699"
"ENSG00000137996",915.454439462374,-0.0775943238366763,0.0661567705144225,-1.17288560540845,0.240841682745771,0.316423370331556,"8634","8634","8634"
"ENSG00000102265",27927.4512410477,0.0487730665970427,0.0415850272661423,1.1728516200049,0.24085531351092,0.316423370331556,"7076","7076","7076"
"ENSG00000204574",2005.44209423789,0.0657382745969706,0.0560670804828397,1.17249327111104,0.240999072094929,0.316580919351682,"23","23","23"
"ENSG00000010219",181.77310495874,0.152041306603402,0.1296872229224,1.17236920628934,0.241048857174272,0.316611345090463,"8798","8798","8798"
"ENSG00000083817",75.5982565532709,0.243797271992282,0.207961945413356,1.17231675010396,0.241069909117591,0.316611345090463,"55659","55659","55659"
"ENSG00000171790",8.25730547191803,0.693847832318092,0.591951205874754,1.17213686775545,0.24114211011208,0.316674857277896,"200172","200172","200172"
"ENSG00000173868",11.0371728698308,-0.607044031836896,0.518002375969515,-1.17189430009993,0.241239495779401,0.316771426885023,"162466","162466","162466"
"ENSG00000167771",24.6228669572899,-0.426379564963544,0.363897543559866,-1.17170223462473,0.241316625554095,0.316841382029407,"283248","283248","283248"
"ENSG00000166272",890.352775368113,0.0821389633102414,0.0701114512154575,1.17154846870624,0.241378387480783,0.316891147822453,"54838","54838","54838"
"ENSG00000184261",3.64644679078185,1.0956577967936,0.935693322154595,1.17095823049229,0.241615567079855,0.317171176314947,"56660","56660","56660"
"ENSG00000262246",29.5666015079022,-0.372776806030014,0.318384479925946,-1.1708384972682,0.241663700334052,0.317203010953343,"79585","79585","79585"
"ENSG00000145908",103.287020202115,0.207523265029024,0.177282514570468,1.17057943098238,0.241767869155669,0.317308383213991,"91975","91975","91975"
"ENSG00000141646",711.337614797979,0.0926555180187498,0.0792064822881209,1.16979715980451,0.24208260691708,0.317690068676282,"4089","4089","4089"
"ENSG00000139910",47.1298475887345,-0.297255627670803,0.25438608746381,-1.16852155962771,0.242596447949288,0.318332940294649,"4857","4857","4857"
"ENSG00000188015",12.6605607517934,-0.567618855874495,0.485791707835015,-1.16844080851885,0.242629002143109,0.318344206901588,"6274","6274","6274"
"ENSG00000072832",505.760681454956,0.100429257846963,0.0860022295586415,1.16775179390535,0.242906898061863,0.318677342953147,"1400","1400","1400"
"ENSG00000125703",125.122968150901,-0.183378853803759,0.157061951796938,-1.16755746191697,0.242985317196332,0.318748739061894,"84938","84938","84938"
"ENSG00000162931",7.76483795637052,-0.722892692416935,0.619270651942326,-1.16732916399251,0.243077465397742,0.31883812911444,"51127","51127","51127"
"ENSG00000127540",331.657174404721,0.115549362176894,0.0990033376225983,1.16712592677804,0.24315951897521,0.318914261975782,"10975","10975","10975"
"ENSG00000213066",115.675077274005,0.200303721353958,0.171663201240951,1.16684134925811,0.243274445031997,0.319033489229363,"11116","11116","11116"
"ENSG00000099624",939.83455702087,-0.0765566468629154,0.0656224707853797,-1.16662243811721,0.243362877827471,0.319117952740099,"513","513","513"
"ENSG00000061987",996.67386978844,-0.0766272832923355,0.065690433211293,-1.16649075894909,0.243416082696664,0.319156210303761,"23041","23041","23041"
"ENSG00000157349",135.138898587832,-0.177245607746631,0.151980223090795,-1.16624126575168,0.243516912649318,0.319232058346139,"11269","11269","11269"
"ENSG00000154545",20.8301704767079,0.460406266614273,0.394782151653196,1.16622867747761,0.243522000840467,0.319232058346139,"728239","728239","728239"
"ENSG00000168569",112.255587090612,-0.195119267549335,0.167377892746852,-1.16574097299958,0.243719188919497,0.319459021733816,"79064","79064","79064"
"ENSG00000163462",122.944932433525,0.190871712949727,0.16377560411449,1.16544655097896,0.243838283553647,0.319583588134946,"80128","80128","80128"
"ENSG00000118705",6789.32833343587,-0.0484253973769332,0.0415827324379208,-1.16455544255606,0.244198988789914,0.320024762615456,"6185","6185","6185"
"ENSG00000214140",6.40703791165342,0.795880127990299,0.683675004555266,1.16412055828781,0.244375158379138,0.320224038436436,"768206","768206","768206"
"ENSG00000134748",546.534823862712,0.107444216413753,0.0923274121932626,1.16373040098695,0.244533285201129,0.320363763915831,"84950","84950","84950"
"ENSG00000143772",183.353176926309,-0.153302837319455,0.131745104992306,-1.16363213136768,0.244573124208655,0.320363763915831,"3707","3707","3707"
"ENSG00000244731",4.62880126618914,0.959883060512654,0.824909700531946,1.16362198176803,0.244577239167962,0.320363763915831,"720","720","720"
"ENSG00000205464",19.8075703848743,-0.446408536795837,0.383637915116259,-1.16361944220387,0.244578268792842,0.320363763915831,NA,NA,NA
"ENSG00000197822",3.44989457810711,-1.08165750613339,0.929906757515513,-1.16318920944647,0.24475274357144,0.320560688306465,"100506658","100506658","100506658"
"ENSG00000113916",405.233152932863,-0.104981552666097,0.0903764640087325,-1.16160278915043,0.245396848616002,0.321372603364005,"604","604","604"
"ENSG00000102218",658.964045361201,0.0886750612354369,0.0763566493408131,1.16132729763509,0.245508822420525,0.321487546030703,"6102","6102","6102"
"ENSG00000133103",840.486649164176,-0.0857621677590948,0.0738733822516177,-1.16093463092001,0.245668484134662,0.321664905981524,"57511","57511","57511"
"ENSG00000117360",580.553725122018,-0.0904552747469593,0.0780024307594778,-1.15964687082484,0.246192609543647,0.322319392800268,"9129","9129","9129"
"ENSG00000140386",152.403071975463,-0.16464497025605,0.141987677792696,-1.15957224468755,0.246223006798266,0.322327417336346,"49855","49855","49855"
"ENSG00000132388",1191.74461123438,0.069513538250651,0.0599593020970357,1.1593453529221,0.246315442140259,0.322415176495579,"7326","7326","7326"
"ENSG00000111790",496.827763389524,0.0951854862751926,0.0821068125760961,1.15928853268997,0.2463385944193,0.322415176495579,"26127","26127","26127"
"ENSG00000102921",696.115553556624,-0.0863262906628089,0.074515607201828,-1.15849945943527,0.246660272137996,0.322804388071421,"9683","9683","9683"
"ENSG00000181035",190.783250097589,-0.146917286258633,0.126927514283733,-1.15748966713564,0.247072358482858,0.323311829100425,"284439","284439","284439"
"ENSG00000105771",507.659555470414,-0.0977554943098612,0.0844922337780146,-1.15697609044984,0.247282128975493,0.323554451487784,"56006","56006","56006"
"ENSG00000158079",97.1464711496609,-0.205717430972704,0.177896382439882,-1.15638906284238,0.247522053216447,0.3238364766372,"138639","138639","138639"
"ENSG00000197933",47.9584092151784,0.288070234995634,0.249161612263236,1.15615817532635,0.247616463967539,0.323928087699877,"55552","55552","55552"
"ENSG00000160305",625.12941276708,-0.0885658963155869,0.0766090949448264,-1.15607548136904,0.247650283959939,0.323940424616497,"23181","23181","23181"
"ENSG00000205078",2.29189464429488,-1.35407925845708,1.17172736570148,-1.15562655451546,0.247833941499831,0.324148735696776,"100130958","100130958","100130958"
"ENSG00000136425",25.9200555779773,0.385433956406412,0.333590334519725,1.15541104319262,0.24792214178984,0.324232166921293,"10518","10518","10518"
"ENSG00000130643",5.74688143274698,0.823453830807868,0.713345445643783,1.15435492836814,0.248354685550126,0.324765869201218,"50632","50632","50632"
"ENSG00000134453",898.040292111864,0.0757405054954326,0.0656333299296593,1.15399455698203,0.248502400456624,0.324927041038087,"84991","84991","84991"
"ENSG00000166881",445.333541495212,-0.102106182485004,0.0885208078605088,-1.15347097425843,0.248717124576753,0.325175789804945,"23306","23306","23306"
"ENSG00000177685",6.89646375373171,-0.770397545481013,0.667961658277318,-1.15335593882421,0.248764318613817,0.325205480298102,"283229","283229","283229"
"ENSG00000112079",1007.76354783817,-0.076588074591082,0.0664231875141909,-1.15303220843955,0.248897164723244,0.325347125465419,"11329","11329","11329"
"ENSG00000169139",863.54232639558,-0.0873974876365262,0.0758596042336564,-1.15209522273978,0.249281946023085,0.325818028643831,"7336","7336","7336"
"ENSG00000132357",134.626246168992,0.174110171816382,0.151181003399832,1.15166699453574,0.249457940012982,0.326015975524198,"84674","84674","84674"
"ENSG00000142546",634.874076565166,0.0862212168426875,0.0749477321192613,1.15041795668329,0.249971767763729,0.326655354135955,"51070","51070","51070"
